time,amplitude
0.039728,29213
0.039751,29196
0.039773,29178
0.039796,29161
0.039819,29144
0.039841,29126
0.039864,29109
0.039887,29091
0.039909,29074
0.039932,29056
0.039955,29038
0.039977,29021
0.040000,29003
0.040023,28985
0.040045,28967
0.040068,28949
0.040091,28931
0.040113,28914
0.040136,28896
0.040159,28878
0.040181,28859
0.040204,28841
0.040227,28823
0.040249,28805
0.040272,28787
0.040295,28769
0.040317,28750
0.040340,28732
0.040363,28714
0.040385,28695
0.040408,28677
0.040431,28658
0.040454,28640
0.040476,28621
0.040499,28603
0.040522,28584
0.040544,28565
0.040567,28547
0.040590,28528
0.040612,28509
0.040635,28490
0.040658,28471
0.040680,28452
0.040703,28433
0.040726,28414
0.040748,28395
0.040771,28376
0.040794,28357
0.040816,28338
0.040839,28319
0.040862,28300
0.040884,28280
0.040907,28261
0.040930,28242
0.040952,28222
0.040975,28203
0.040998,28184
0.041020,28164
0.041043,28145
0.041066,28125
0.041088,28105
0.041111,28086
0.041134,28066
0.041156,28046
0.041179,28027
0.041202,28007
0.041224,27987
0.041247,27967
0.041270,27947
0.041293,27927
0.041315,27907
0.041338,27887
0.041361,27867
0.041383,27847
0.041406,27827
0.041429,27807
0.041451,27787
0.041474,27766
0.041497,27746
0.041519,27726
0.041542,27705
0.041565,27685
0.041587,27665
0.041610,27644
0.041633,27624
0.041655,27603
0.041678,27582
0.041701,27562
0.041723,27541
0.041746,27520
0.041769,27500
0.041791,27479
0.041814,27458
0.041837,27437
0.041859,27416
0.041882,27395
0.041905,27375
0.041927,27354
0.041950,27333
0.041973,27311
0.041995,27290
0.042018,27269
0.042041,27248
0.042063,27227
0.042086,27206
0.042109,27184
0.042132,27163
0.042154,27142
0.042177,27120
0.042200,27099
0.042222,27077
0.042245,27056
0.042268,27034
0.042290,27013
0.042313,26991
0.042336,26969
0.042358,26948
0.042381,26926
0.042404,26904
0.042426,26882
0.042449,26860
0.042472,26839
0.042494,26817
0.042517,26795
0.042540,26773
0.042562,26751
0.042585,26729
0.042608,26707
0.042630,26684
0.042653,26662
0.042676,26640
0.042698,26618
0.042721,26596
0.042744,26573
0.042766,26551
0.042789,26528
0.042812,26506
0.042834,26484
0.042857,26461
0.042880,26439
0.042902,26416
0.042925,26393
0.042948,26371
0.042971,26348
0.042993,26325
0.043016,26303
0.043039,26280
0.043061,26257
0.043084,26234
0.043107,26211
0.043129,26188
0.043152,26165
0.043175,26142
0.043197,26119
0.043220,26096
0.043243,26073
0.043265,26050
0.043288,26027
0.043311,26004
0.043333,25981
0.043356,25957
0.043379,25934
0.043401,25911
0.043424,25887
0.043447,25864
0.043469,25840
0.043492,25817
0.043515,25793
0.043537,25770
0.043560,25746
0.043583,25723
0.043605,25699
0.043628,25675
0.043651,25651
0.043673,25628
0.043696,25604
0.043719,25580
0.043741,25556
0.043764,25532
0.043787,25508
0.043810,25484
0.043832,25460
0.043855,25436
0.043878,25412
0.043900,25388
0.043923,25364
0.043946,25340
0.043968,25316
0.043991,25291
0.044014,25267
0.044036,25243
0.044059,25218
0.044082,25194
0.044104,25170
0.044127,25145
0.044150,25121
0.044172,25096
0.044195,25072
0.044218,25047
0.044240,25022
0.044263,24998
0.044286,24973
0.044308,24948
0.044331,24923
0.044354,24899
0.044376,24874
0.044399,24849
0.044422,24824
0.044444,24799
0.044467,24774
0.044490,24749
0.044512,24724
0.044535,24699
0.044558,24674
0.044580,24649
0.044603,24624
0.044626,24599
0.044649,24573
0.044671,24548
0.044694,24523
0.044717,24497
0.044739,24472
0.044762,24447
0.044785,24421
0.044807,24396
0.044830,24370
0.044853,24345
0.044875,24319
0.044898,24294
0.044921,24268
0.044943,24242
0.044966,24217
0.044989,24191
0.045011,24165
0.045034,24139
0.045057,24113
0.045079,24088
0.045102,24062
0.045125,24036
0.045147,24010
0.045170,23984
0.045193,23958
0.045215,23932
0.045238,23906
0.045261,23880
0.045283,23853
0.045306,23827
0.045329,23801
0.045351,23775
0.045374,23748
0.045397,23722
0.045419,23696
0.045442,23669
0.045465,23643
0.045488,23617
0.045510,23590
0.045533,23564
0.045556,23537
0.045578,23511
0.045601,23484
0.045624,23457
0.045646,23431
0.045669,23404
0.045692,23377
0.045714,23350
0.045737,23324
0.045760,23297
0.045782,23270
0.045805,23243
0.045828,23216
0.045850,23189
0.045873,23162
0.045896,23135
0.045918,23108
0.045941,23081
0.045964,23054
0.045986,23027
0.046009,23000
0.046032,22972
0.046054,22945
0.046077,22918
0.046100,22891
0.046122,22863
0.046145,22836
0.046168,22809
0.046190,22781
0.046213,22754
0.046236,22726
0.046259,22699
0.046281,22671
0.046304,22644
0.046327,22616
0.046349,22588
0.046372,22561
0.046395,22533
0.046417,22505
0.046440,22478
0.046463,22450
0.046485,22422
0.046508,22394
0.046531,22366
0.046553,22338
0.046576,22310
0.046599,22282
0.046621,22254
0.046644,22226
0.046667,22198
0.046689,22170
0.046712,22142
0.046735,22114
0.046757,22086
0.046780,22058
0.046803,22029
0.046825,22001
0.046848,21973
0.046871,21944
0.046893,21916
0.046916,21888
0.046939,21859
0.046961,21831
0.046984,21802
0.047007,21774
0.047029,21745
0.047052,21717
0.047075,21688
0.047098,21659
0.047120,21631
0.047143,21602
0.047166,21573
0.047188,21545
0.047211,21516
0.047234,21487
0.047256,21458
0.047279,21429
0.047302,21401
0.047324,21372
0.047347,21343
0.047370,21314
0.047392,21285
0.047415,21256
0.047438,21227
0.047460,21198
0.047483,21168
0.047506,21139
0.047528,21110
0.047551,21081
0.047574,21052
0.047596,21022
0.047619,20993
0.047642,20964
0.047664,20934
0.047687,20905
0.047710,20876
0.047732,20846
0.047755,20817
0.047778,20787
0.047800,20758
0.047823,20728
0.047846,20699
0.047868,20669
0.047891,20639
0.047914,20610
0.047937,20580
0.047959,20550
0.047982,20521
0.048005,20491
0.048027,20461
0.048050,20431
0.048073,20401
0.048095,20371
0.048118,20342
0.048141,20312
0.048163,20282
0.048186,20252
0.048209,20222
0.048231,20192
0.048254,20161
0.048277,20131
0.048299,20101
0.048322,20071
0.048345,20041
0.048367,20011
0.048390,19980
0.048413,19950
0.048435,19920
0.048458,19890
0.048481,19859
0.048503,19829
0.048526,19798
0.048549,19768
0.048571,19738
0.048594,19707
0.048617,19677
0.048639,19646
0.048662,19616
0.048685,19585
0.048707,19554
0.048730,19524
0.048753,19493
0.048776,19462
0.048798,19432
0.048821,19401
0.048844,19370
0.048866,19339
0.048889,19308
0.048912,19278
0.048934,19247
0.048957,19216
0.048980,19185
0.049002,19154
0.049025,19123
0.049048,19092
0.049070,19061
0.049093,19030
0.049116,18999
0.049138,18968
0.049161,18937
0.049184,18905
0.049206,18874
0.049229,18843
0.049252,18812
0.049274,18780
0.049297,18749
0.049320,18718
0.049342,18687
0.049365,18655
0.049388,18624
0.049410,18592
0.049433,18561
0.049456,18529
0.049478,18498
0.049501,18466
0.049524,18435
0.049546,18403
0.049569,18372
0.049592,18340
0.049615,18308
0.049637,18277
0.049660,18245
0.049683,18213
0.049705,18182
0.049728,18150
0.049751,18118
0.049773,18086
0.049796,18054
0.049819,18023
0.049841,17991
0.049864,17959
0.049887,17927
0.049909,17895
0.049932,17863
0.049955,17831
0.049977,17799
0.050000,17767
0.050023,17735
0.050045,17703
0.050068,17670
0.050091,17638
0.050113,17606
0.050136,17574
0.050159,17542
0.050181,17509
0.050204,17477
0.050227,17445
0.050249,17413
0.050272,17380
0.050295,17348
0.050317,17315
0.050340,17283
0.050363,17251
0.050385,17218
0.050408,17186
0.050431,17153
0.050454,17121
0.050476,17088
0.050499,17055
0.050522,17023
0.050544,16990
0.050567,16958
0.050590,16925
0.050612,16892
0.050635,16860
0.050658,16827
0.050680,16794
0.050703,16761
0.050726,16728
0.050748,16696
0.050771,16663
0.050794,16630
0.050816,16597
0.050839,16564
0.050862,16531
0.050884,16498
0.050907,16465
0.050930,16432
0.050952,16399
0.050975,16366
0.050998,16333
0.051020,16300
0.051043,16267
0.051066,16234
0.051088,16200
0.051111,16167
0.051134,16134
0.051156,16101
0.051179,16068
0.051202,16034
0.051224,16001
0.051247,15968
0.051270,15934
0.051293,15901
0.051315,15868
0.051338,15834
0.051361,15801
0.051383,15767
0.051406,15734
0.051429,15700
0.051451,15667
0.051474,15633
0.051497,15600
0.051519,15566
0.051542,15533
0.051565,15499
0.051587,15465
0.051610,15432
0.051633,15398
0.051655,15364
0.051678,15331
0.051701,15297
0.051723,15263
0.051746,15229
0.051769,15195
0.051791,15162
0.051814,15128
0.051837,15094
0.051859,15060
0.051882,15026
0.051905,14992
0.051927,14958
0.051950,14924
0.051973,14890
0.051995,14856
0.052018,14822
0.052041,14788
0.052063,14754
0.052086,14720
0.052109,14686
0.052132,14652
0.052154,14618
0.052177,14583
0.052200,14549
0.052222,14515
0.052245,14481
0.052268,14447
0.052290,14412
0.052313,14378
0.052336,14344
0.052358,14309
0.052381,14275
0.052404,14241
0.052426,14206
0.052449,14172
0.052472,14137
0.052494,14103
0.052517,14069
0.052540,14034
0.052562,14000
0.052585,13965
0.052608,13931
0.052630,13896
0.052653,13861
0.052676,13827
0.052698,13792
0.052721,13758
0.052744,13723
0.052766,13688
0.052789,13654
0.052812,13619
0.052834,13584
0.052857,13549
0.052880,13515
0.052902,13480
0.052925,13445
0.052948,13410
0.052971,13375
0.052993,13341
0.053016,13306
0.053039,13271
0.053061,13236
0.053084,13201
0.053107,13166
0.053129,13131
0.053152,13096
0.053175,13061
0.053197,13026
0.053220,12991
0.053243,12956
0.053265,12921
0.053288,12886
0.053311,12851
0.053333,12816
0.053356,12780
0.053379,12745
0.053401,12710
0.053424,12675
0.053447,12640
0.053469,12604
0.053492,12569
0.053515,12534
0.053537,12499
0.053560,12463
0.053583,12428
0.053605,12393
0.053628,12357
0.053651,12322
0.053673,12287
0.053696,12251
0.053719,12216
0.053741,12181
0.053764,12145
0.053787,12110
0.053810,12074
0.053832,12039
0.053855,12003
0.053878,11968
0.053900,11932
0.053923,11897
0.053946,11861
0.053968,11825
0.053991,11790
0.054014,11754
0.054036,11718
0.054059,11683
0.054082,11647
0.054104,11611
0.054127,11576
0.054150,11540
0.054172,11504
0.054195,11469
0.054218,11433
0.054240,11397
0.054263,11361
0.054286,11325
0.054308,11290
0.054331,11254
0.054354,11218
0.054376,11182
0.054399,11146
0.054422,11110
0.054444,11074
0.054467,11038
0.054490,11002
0.054512,10967
0.054535,10931
0.054558,10895
0.054580,10859
0.054603,10823
0.054626,10787
0.054649,10750
0.054671,10714
0.054694,10678
0.054717,10642
0.054739,10606
0.054762,10570
0.054785,10534
0.054807,10498
0.054830,10462
0.054853,10425
0.054875,10389
0.054898,10353
0.054921,10317
0.054943,10281
0.054966,10244
0.054989,10208
0.055011,10172
0.055034,10135
0.055057,10099
0.055079,10063
0.055102,10026
0.055125,9990
0.055147,9954
0.055170,9917
0.055193,9881
0.055215,9845
0.055238,9808
0.055261,9772
0.055283,9735
0.055306,9699
0.055329,9662
0.055351,9626
0.055374,9589
0.055397,9553
0.055420,9516
0.055442,9480
0.055465,9443
0.055488,9407
0.055510,9370
0.055533,9334
0.055556,9297
0.055578,9260
0.055601,9224
0.055624,9187
0.055646,9151
0.055669,9114
0.055692,9077
0.055714,9041
0.055737,9004
0.055760,8967
0.055782,8930
0.055805,8894
0.055828,8857
0.055850,8820
0.055873,8783
0.055896,8747
0.055918,8710
0.055941,8673
0.055964,8636
0.055986,8599
0.056009,8563
0.056032,8526
0.056054,8489
0.056077,8452
0.056100,8415
0.056122,8378
0.056145,8341
0.056168,8304
0.056190,8268
0.056213,8231
0.056236,8194
0.056259,8157
0.056281,8120
0.056304,8083
0.056327,8046
0.056349,8009
0.056372,7972
0.056395,7935
0.056417,7898
0.056440,7861
0.056463,7824
0.056485,7786
0.056508,7749
0.056531,7712
0.056553,7675
0.056576,7638
0.056599,7601
0.056621,7564
0.056644,7527
0.056667,7490
0.056689,7452
0.056712,7415
0.056735,7378
0.056757,7341
0.056780,7304
0.056803,7266
0.056825,7229
0.056848,7192
0.056871,7155
0.056893,7117
0.056916,7080
0.056939,7043
0.056961,7006
0.056984,6968
0.057007,6931
0.057029,6894
0.057052,6856
0.057075,6819
0.057098,6782
0.057120,6744
0.057143,6707
0.057166,6670
0.057188,6632
0.057211,6595
0.057234,6558
0.057256,6520
0.057279,6483
0.057302,6445
0.057324,6408
0.057347,6370
0.057370,6333
0.057392,6296
0.057415,6258
0.057438,6221
0.057460,6183
0.057483,6146
0.057506,6108
0.057528,6071
0.057551,6033
0.057574,5996
0.057596,5958
0.057619,5921
0.057642,5883
0.057664,5845
0.057687,5808
0.057710,5770
0.057732,5733
0.057755,5695
0.057778,5658
0.057800,5620
0.057823,5582
0.057846,5545
0.057868,5507
0.057891,5469
0.057914,5432
0.057937,5394
0.057959,5357
0.057982,5319
0.058005,5281
0.058027,5244
0.058050,5206
0.058073,5168
0.058095,5130
0.058118,5093
0.058141,5055
0.058163,5017
0.058186,4980
0.058209,4942
0.058231,4904
0.058254,4866
0.058277,4829
0.058299,4791
0.058322,4753
0.058345,4715
0.058367,4678
0.058390,4640
0.058413,4602
0.058435,4564
0.058458,4526
0.058481,4489
0.058503,4451
0.058526,4413
0.058549,4375
0.058571,4337
0.058594,4300
0.058617,4262
0.058639,4224
0.058662,4186
0.058685,4148
0.058707,4110
0.058730,4072
0.058753,4035
0.058776,3997
0.058798,3959
0.058821,3921
0.058844,3883
0.058866,3845
0.058889,3807
0.058912,3769
0.058934,3731
0.058957,3693
0.058980,3655
0.059002,3618
0.059025,3580
0.059048,3542
0.059070,3504
0.059093,3466
0.059116,3428
0.059138,3390
0.059161,3352
0.059184,3314
0.059206,3276
0.059229,3238
0.059252,3200
0.059274,3162
0.059297,3124
0.059320,3086
0.059342,3048
0.059365,3010
0.059388,2972
0.059410,2934
0.059433,2896
0.059456,2858
0.059478,2820
0.059501,2782
0.059524,2744
0.059546,2706
0.059569,2668
0.059592,2630
0.059615,2592
0.059637,2554
0.059660,2516
0.059683,2478
0.059705,2439
0.059728,2401
0.059751,2363
0.059773,2325
0.059796,2287
0.059819,2249
0.059841,2211
0.059864,2173
0.059887,2135
0.059909,2097
0.059932,2059
0.059955,2021
0.059977,1982
0.060000,1944
0.060023,1906
0.060045,1868
0.060068,1830
0.060091,1792
0.060113,1754
0.060136,1716
0.060159,1678
0.060181,1639
0.060204,1601
0.060227,1563
0.060249,1525
0.060272,1487
0.060295,1449
0.060317,1411
0.060340,1373
0.060363,1334
0.060385,1296
0.060408,1258
0.060431,1220
0.060454,1182
0.060476,1144
0.060499,1106
0.060522,1067
0.060544,1029
0.060567,991
0.060590,953
0.060612,915
0.060635,877
0.060658,839
0.060680,800
0.060703,762
0.060726,724
0.060748,686
0.060771,648
0.060794,610
0.060816,571
0.060839,533
0.060862,495
0.060884,457
0.060907,419
0.060930,381
0.060952,342
0.060975,304
0.060998,266
0.061020,228
0.061043,190
0.061066,152
0.061088,113
0.061111,75
0.061134,37
0.061156,0
0.061179,-38
0.061202,-76
0.061224,-115
0.061247,-153
0.061270,-191
0.061293,-229
0.061315,-267
0.061338,-305
0.061361,-344
0.061383,-382
0.061406,-420
0.061429,-458
0.061451,-496
0.061474,-534
0.061497,-573
0.061519,-611
0.061542,-649
0.061565,-687
0.061587,-725
0.061610,-763
0.061633,-802
0.061655,-840
0.061678,-878
0.061701,-916
0.061723,-954
0.061746,-992
0.061769,-1030
0.061791,-1069
0.061814,-1107
0.061837,-1145
0.061859,-1183
0.061882,-1221
0.061905,-1259
0.061927,-1297
0.061950,-1336
0.061973,-1374
0.061995,-1412
0.062018,-1450
0.062041,-1488
0.062063,-1526
0.062086,-1564
0.062109,-1603
0.062132,-1641
0.062154,-1679
0.062177,-1717
0.062200,-1755
0.062222,-1793
0.062245,-1831
0.062268,-1869
0.062290,-1907
0.062313,-1946
0.062336,-1984
0.062358,-2022
0.062381,-2060
0.062404,-2098
0.062426,-2136
0.062449,-2174
0.062472,-2212
0.062494,-2250
0.062517,-2288
0.062540,-2326
0.062562,-2364
0.062585,-2403
0.062608,-2441
0.062630,-2479
0.062653,-2517
0.062676,-2555
0.062698,-2593
0.062721,-2631
0.062744,-2669
0.062766,-2707
0.062789,-2745
0.062812,-2783
0.062834,-2821
0.062857,-2859
0.062880,-2897
0.062902,-2935
0.062925,-2973
0.062948,-3011
0.062971,-3049
0.062993,-3087
0.063016,-3125
0.063039,-3163
0.063061,-3201
0.063084,-3239
0.063107,-3277
0.063129,-3315
0.063152,-3353
0.063175,-3391
0.063197,-3429
0.063220,-3467
0.063243,-3505
0.063265,-3543
0.063288,-3581
0.063311,-3619
0.063333,-3657
0.063356,-3695
0.063379,-3733
0.063401,-3770
0.063424,-3808
0.063447,-3846
0.063469,-3884
0.063492,-3922
0.063515,-3960
0.063537,-3998
0.063560,-4036
0.063583,-4074
0.063605,-4111
0.063628,-4149
0.063651,-4187
0.063673,-4225
0.063696,-4263
0.063719,-4301
0.063741,-4339
0.063764,-4376
0.063787,-4414
0.063810,-4452
0.063832,-4490
0.063855,-4528
0.063878,-4565
0.063900,-4603
0.063923,-4641
0.063946,-4679
0.063968,-4717
0.063991,-4754
0.064014,-4792
0.064036,-4830
0.064059,-4868
0.064082,-4905
0.064104,-4943
0.064127,-4981
0.064150,-5019
0.064172,-5056
0.064195,-5094
0.064218,-5132
0.064240,-5169
0.064263,-5207
0.064286,-5245
0.064308,-5282
0.064331,-5320
0.064354,-5358
0.064376,-5395
0.064399,-5433
0.064422,-5471
0.064444,-5508
0.064467,-5546
0.064490,-5584
0.064512,-5621
0.064535,-5659
0.064558,-5696
0.064581,-5734
0.064603,-5771
0.064626,-5809
0.064649,-5847
0.064671,-5884
0.064694,-5922
0.064717,-5959
0.064739,-5997
0.064762,-6034
0.064785,-6072
0.064807,-6109
0.064830,-6147
0.064853,-6184
0.064875,-6222
0.064898,-6259
0.064921,-6297
0.064943,-6334
0.064966,-6372
0.064989,-6409
0.065011,-6446
0.065034,-6484
0.065057,-6521
0.065079,-6559
0.065102,-6596
0.065125,-6633
0.065147,-6671
0.065170,-6708
0.065193,-6746
0.065215,-6783
0.065238,-6820
0.065261,-6858
0.065283,-6895
0.065306,-6932
0.065329,-6969
0.065351,-7007
0.065374,-7044
0.065397,-7081
0.065420,-7119
0.065442,-7156
0.065465,-7193
0.065488,-7230
0.065510,-7268
0.065533,-7305
0.065556,-7342
0.065578,-7379
0.065601,-7416
0.065624,-7454
0.065646,-7491
0.065669,-7528
0.065692,-7565
0.065714,-7602
0.065737,-7639
0.065760,-7676
0.065782,-7713
0.065805,-7751
0.065828,-7788
0.065850,-7825
0.065873,-7862
0.065896,-7899
0.065918,-7936
0.065941,-7973
0.065964,-8010
0.065986,-8047
0.066009,-8084
0.066032,-8121
0.066054,-8158
0.066077,-8195
0.066100,-8232
0.066122,-8269
0.066145,-8306
0.066168,-8343
0.066190,-8379
0.066213,-8416
0.066236,-8453
0.066259,-8490
0.066281,-8527
0.066304,-8564
0.066327,-8601
0.066349,-8637
0.066372,-8674
0.066395,-8711
0.066417,-8748
0.066440,-8785
0.066463,-8821
0.066485,-8858
0.066508,-8895
0.066531,-8932
0.066553,-8968
0.066576,-9005
0.066599,-9042
0.066621,-9078
0.066644,-9115
0.066667,-9152
0.066689,-9188
0.066712,-9225
0.066735,-9262
0.066757,-9298
0.066780,-9335
0.066803,-9371
0.066825,-9408
0.066848,-9445
0.066871,-9481
0.066893,-9518
0.066916,-9554
0.066939,-9591
0.066961,-9627
0.066984,-9664
0.067007,-9700
0.067029,-9736
0.067052,-9773
0.067075,-9809
0.067098,-9846
0.067120,-9882
0.067143,-9919
0.067166,-9955
0.067188,-9991
0.067211,-10028
0.067234,-10064
0.067256,-10100
0.067279,-10137
0.067302,-10173
0.067324,-10209
0.067347,-10245
0.067370,-10282
0.067392,-10318
0.067415,-10354
0.067438,-10390
0.067460,-10426
0.067483,-10463
0.067506,-10499
0.067528,-10535
0.067551,-10571
0.067574,-10607
0.067596,-10643
0.067619,-10679
0.067642,-10716
0.067664,-10752
0.067687,-10788
0.067710,-10824
0.067732,-10860
0.067755,-10896
0.067778,-10932
0.067800,-10968
0.067823,-11004
0.067846,-11040
0.067868,-11075
0.067891,-11111
0.067914,-11147
0.067937,-11183
0.067959,-11219
0.067982,-11255
0.068005,-11291
0.068027,-11327
0.068050,-11362
0.068073,-11398
0.068095,-11434
0.068118,-11470
0.068141,-11505
0.068163,-11541
0.068186,-11577
0.068209,-11613
0.068231,-11648
0.068254,-11684
0.068277,-11720
0.068299,-11755
0.068322,-11791
0.068345,-11826
0.068367,-11862
0.068390,-11898
0.068413,-11933
0.068435,-11969
0.068458,-12004
0.068481,-12040
0.068503,-12075
0.068526,-12111
0.068549,-12146
0.068571,-12182
0.068594,-12217
0.068617,-12252
0.068639,-12288
0.068662,-12323
0.068685,-12359
0.068707,-12394
0.068730,-12429
0.068753,-12465
0.068776,-12500
0.068798,-12535
0.068821,-12570
0.068844,-12606
0.068866,-12641
0.068889,-12676
0.068912,-12711
0.068934,-12746
0.068957,-12782
0.068980,-12817
0.069002,-12852
0.069025,-12887
0.069048,-12922
0.069070,-12957
0.069093,-12992
0.069116,-13027
0.069138,-13062
0.069161,-13097
0.069184,-13132
0.069206,-13167
0.069229,-13202
0.069252,-13237
0.069274,-13272
0.069297,-13307
0.069320,-13342
0.069342,-13376
0.069365,-13411
0.069388,-13446
0.069410,-13481
0.069433,-13516
0.069456,-13550
0.069478,-13585
0.069501,-13620
0.069524,-13655
0.069546,-13689
0.069569,-13724
0.069592,-13759
0.069615,-13793
0.069637,-13828
0.069660,-13862
0.069683,-13897
0.069705,-13932
0.069728,-13966
0.069751,-14001
0.069773,-14035
0.069796,-14070
0.069819,-14104
0.069841,-14139
0.069864,-14173
0.069887,-14207
0.069909,-14242
0.069932,-14276
0.069955,-14310
0.069977,-14345
0.070000,-14379
0.070023,-14413
0.070045,-14448
0.070068,-14482
0.070091,-14516
0.070113,-14550
0.070136,-14585
0.070159,-14619
0.070181,-14653
0.070204,-14687
0.070227,-14721
0.070249,-14755
0.070272,-14789
0.070295,-14823
0.070317,-14857
0.070340,-14891
0.070363,-14925
0.070385,-14959
0.070408,-14993
0.070431,-15027
0.070454,-15061
0.070476,-15095
0.070499,-15129
0.070522,-15163
0.070544,-15196
0.070567,-15230
0.070590,-15264
0.070612,-15298
0.070635,-15332
0.070658,-15365
0.070680,-15399
0.070703,-15433
0.070726,-15466
0.070748,-15500
0.070771,-15534
0.070794,-15567
0.070816,-15601
0.070839,-15634
0.070862,-15668
0.070884,-15701
0.070907,-15735
0.070930,-15768
0.070952,-15802
0.070975,-15835
0.070998,-15869
0.071020,-15902
0.071043,-15935
0.071066,-15969
0.071088,-16002
0.071111,-16035
0.071134,-16069
0.071156,-16102
0.071179,-16135
0.071202,-16168
0.071224,-16201
0.071247,-16235
0.071270,-16268
0.071293,-16301
0.071315,-16334
0.071338,-16367
0.071361,-16400
0.071383,-16433
0.071406,-16466
0.071429,-16499
0.071451,-16532
0.071474,-16565
0.071497,-16598
0.071519,-16631
0.071542,-16664
0.071565,-16697
0.071587,-16729
0.071610,-16762
0.071633,-16795
0.071655,-16828
0.071678,-16861
0.071701,-16893
0.071723,-16926
0.071746,-16959
0.071769,-16991
0.071791,-17024
0.071814,-17056
0.071837,-17089
0.071859,-17122
0.071882,-17154
0.071905,-17187
0.071927,-17219
0.071950,-17252
0.071973,-17284
0.071995,-17316
0.072018,-17349
0.072041,-17381
0.072063,-17414
0.072086,-17446
0.072109,-17478
0.072132,-17510
0.072154,-17543
0.072177,-17575
0.072200,-17607
0.072222,-17639
0.072245,-17671
0.072268,-17704
0.072290,-17736
0.072313,-17768
0.072336,-17800
0.072358,-17832
0.072381,-17864
0.072404,-17896
0.072426,-17928
0.072449,-17960
0.072472,-17992
0.072494,-18024
0.072517,-18055
0.072540,-18087
0.072562,-18119
0.072585,-18151
0.072608,-18183
0.072630,-18214
0.072653,-18246
0.072676,-18278
0.072698,-18309
0.072721,-18341
0.072744,-18373
0.072766,-18404
0.072789,-18436
0.072812,-18467
0.072834,-18499
0.072857,-18530
0.072880,-18562
0.072902,-18593
0.072925,-18625
0.072948,-18656
0.072971,-18687
0.072993,-18719
0.073016,-18750
0.073039,-18781
0.073061,-18813
0.073084,-18844
0.073107,-18875
0.073129,-18906
0.073152,-18937
0.073175,-18969
0.073197,-19000
0.073220,-19031
0.073243,-19062
0.073265,-19093
0.073288,-19124
0.073311,-19155
0.073333,-19186
0.073356,-19217
0.073379,-19248
0.073401,-19279
0.073424,-19309
0.073447,-19340
0.073469,-19371
0.073492,-19402
0.073515,-19433
0.073537,-19463
0.073560,-19494
0.073583,-19525
0.073605,-19555
0.073628,-19586
0.073651,-19616
0.073673,-19647
0.073696,-19678
0.073719,-19708
0.073741,-19739
0.073764,-19769
0.073787,-19799
0.073810,-19830
0.073832,-19860
0.073855,-19891
0.073878,-19921
0.073900,-19951
0.073923,-19981
0.073946,-20012
0.073968,-20042
0.073991,-20072
0.074014,-20102
0.074036,-20132
0.074059,-20162
0.074082,-20192
0.074104,-20223
0.074127,-20253
0.074150,-20283
0.074172,-20313
0.074195,-20342
0.074218,-20372
0.074240,-20402
0.074263,-20432
0.074286,-20462
0.074308,-20492
0.074331,-20521
0.074354,-20551
0.074376,-20581
0.074399,-20611
0.074422,-20640
0.074444,-20670
0.074467,-20700
0.074490,-20729
0.074512,-20759
0.074535,-20788
0.074558,-20818
0.074580,-20847
0.074603,-20877
0.074626,-20906
0.074649,-20935
0.074671,-20965
0.074694,-20994
0.074717,-21023
0.074739,-21053
0.074762,-21082
0.074785,-21111
0.074807,-21140
0.074830,-21169
0.074853,-21198
0.074875,-21228
0.074898,-21257
0.074921,-21286
0.074943,-21315
0.074966,-21344
0.074989,-21373
0.075011,-21401
0.075034,-21430
0.075057,-21459
0.075079,-21488
0.075102,-21517
0.075125,-21546
0.075147,-21574
0.075170,-21603
0.075193,-21632
0.075215,-21660
0.075238,-21689
0.075261,-21718
0.075283,-21746
0.075306,-21775
0.075329,-21803
0.075351,-21832
0.075374,-21860
0.075397,-21889
0.075420,-21917
0.075442,-21945
0.075465,-21974
0.075488,-22002
0.075510,-22030
0.075533,-22058
0.075556,-22087
0.075578,-22115
0.075601,-22143
0.075624,-22171
0.075646,-22199
0.075669,-22227
0.075692,-22255
0.075714,-22283
0.075737,-22311
0.075760,-22339
0.075782,-22367
0.075805,-22395
0.075828,-22423
0.075850,-22451
0.075873,-22478
0.075896,-22506
0.075918,-22534
0.075941,-22562
0.075964,-22589
0.075986,-22617
0.076009,-22644
0.076032,-22672
0.076054,-22700
0.076077,-22727
0.076100,-22755
0.076122,-22782
0.076145,-22809
0.076168,-22837
0.076190,-22864
0.076213,-22892
0.076236,-22919
0.076259,-22946
0.076281,-22973
0.076304,-23001
0.076327,-23028
0.076349,-23055
0.076372,-23082
0.076395,-23109
0.076417,-23136
0.076440,-23163
0.076463,-23190
0.076485,-23217
0.076508,-23244
0.076531,-23271
0.076553,-23298
0.076576,-23324
0.076599,-23351
0.076621,-23378
0.076644,-23405
0.076667,-23431
0.076689,-23458
0.076712,-23485
0.076735,-23511
0.076757,-23538
0.076780,-23564
0.076803,-23591
0.076825,-23617
0.076848,-23644
0.076871,-23670
0.076893,-23697
0.076916,-23723
0.076939,-23749
0.076961,-23776
0.076984,-23802
0.077007,-23828
0.077029,-23854
0.077052,-23880
0.077075,-23906
0.077098,-23933
0.077120,-23959
0.077143,-23985
